Time,Mode,Status,Temperature_C,LoadCell,New_Data,Checksum
1.357311e+02,1,0,72.05000305,-1.84230006,7,16068
1.362841e+02,1,0,72.05000305,-1.86119998,7,7003
1.368379e+02,1,0,72.05000305,-1.80030000,7,38928
1.373916e+02,1,0,72.05000305,-1.83630002,7,56208
1.378448e+02,1,0,72.05000305,-1.09669995,7,49624
1.383985e+02,1,0,72.05000305,3.86649990,7,48983
1.389273e+02,1,0,72.05000305,6.49709988,5,37425
1.394055e+02,1,0,72.05000305,7.44579983,7,34788
1.399342e+02,1,0,72.05000305,7.18720007,5,60404
1.404124e+02,1,0,72.05000305,8.10970020,7,28166
1.409661e+02,1,0,72.05000305,8.76000023,7,48639
1.414193e+02,1,0,72.05000305,9.93739986,7,54723
1.419730e+02,1,0,72.05000305,18.39739990,7,39462
1.424262e+02,1,0,72.05000305,22.46500015,7,7864
1.429799e+02,1,0,72.05000305,27.00989914,7,37528
1.435087e+02,1,0,72.05000305,23.73049927,5,54994
1.439868e+02,1,0,72.05000305,10.96790028,7,1324
1.445156e+02,1,0,72.05000305,36.75770187,5,28118
1.449937e+02,1,0,72.05000305,36.74069977,7,47788
1.455475e+02,1,0,72.05000305,42.62229919,7,18759
1.460006e+02,1,0,72.05000305,45.60800171,7,55955
1.465544e+02,1,0,72.05000305,34.09260178,7,23184
1.470076e+02,1,0,72.05000305,28.53429985,7,19608
1.475614e+02,1,0,72.05000305,37.60200119,7,16761
1.480901e+02,1,0,72.05000305,33.05550003,5,50107
1.485683e+02,1,0,72.05000305,38.12139893,7,3888
1.490971e+02,1,0,71.59999847,49.88890076,5,30847
1.495752e+02,1,0,72.05000305,55.73960114,7,60797
1.501290e+02,1,0,72.05000305,41.24290085,7,59660
1.505821e+02,1,0,71.59999847,3.21869993,7,55560
1.511359e+02,1,0,72.05000305,1.22000003,7,62133
1.515891e+02,1,0,72.05000305,1.20309997,7,6409
1.521428e+02,1,0,72.05000305,1.25109994,7,38642
1.526716e+02,1,0,72.05000305,1.25629997,5,64406
1.531497e+02,1,0,72.05000305,1.30009997,7,21578
1.536785e+02,1,0,72.05000305,1.30239999,5,57616
1.541567e+02,1,0,72.05000305,1.38360000,7,65378
1.547104e+02,1,0,72.05000305,0.95010000,7,48534
1.551636e+02,1,0,72.05000305,0.98189998,7,37613
1.557173e+02,1,0,72.05000305,1.02300000,7,38982
1.561705e+02,1,0,72.05000305,1.16090000,7,36149
1.567242e+02,1,0,72.05000305,8.31029987,7,11288
1.572530e+02,1,0,71.59999847,2.60479999,5,22742
1.577311e+02,1,0,72.05000305,23.95420074,7,64665
1.582599e+02,1,0,72.05000305,50.15129852,5,49708
1.587380e+02,1,0,72.05000305,62.61380005,7,27252
1.592917e+02,1,0,72.05000305,66.96810150,7,2491
1.597448e+02,1,0,72.05000305,41.31000137,7,27042
1.602985e+02,1,0,72.05000305,2.15409994,7,34565
1.607516e+02,1,0,72.05000305,2.28789997,7,34652
1.613053e+02,1,0,72.05000305,0.98199999,7,52490
